Sample index	Sample ID 1	Title	Result	Unit of Result	Data markings of Result	Creation time	Method name	T1+	Nominal value	T1-	Is excluded	Method type	Determination type	Overall result state	Comment	FISH_ID	TANK	MUSCLE_TYPE	TEMPERATURE
5	5	Absorbance wavelength 1	0.01364	A		13/02/2023 13:33	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.03843	A		13/02/2023 13:33	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.85436	A		13/02/2023 13:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.8998	A		13/02/2023 13:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.83903	A		13/02/2023 13:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.9683	A		13/02/2023 13:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.01477	A		13/02/2023 13:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.03944	A		13/02/2023 13:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.8389	A		13/02/2023 13:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.88647	A		13/02/2023 13:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.8236	A		13/02/2023 13:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.9653	A		13/02/2023 13:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.01443	A		13/02/2023 13:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.03871	A		13/02/2023 13:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.82203	A		13/02/2023 13:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.86508	A		13/02/2023 13:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.8056	A		13/02/2023 13:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.96562	A		13/02/2023 13:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.0143	A		13/02/2023 13:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.03873	A		13/02/2023 13:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.80751	A		13/02/2023 13:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.85	A		13/02/2023 13:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.78732	A		13/02/2023 13:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.96742	A		13/02/2023 13:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.01359	A		13/02/2023 13:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.03817	A		13/02/2023 13:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.79122	A		13/02/2023 13:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.83941	A		13/02/2023 13:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.77435	A		13/02/2023 13:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.96715	A		13/02/2023 13:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.01643	A		13/02/2023 13:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.0395	A		13/02/2023 13:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.77333	A		13/02/2023 13:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.82423	A		13/02/2023 13:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.75249	A		13/02/2023 13:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.95866	A		13/02/2023 13:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.01327	A		13/02/2023 13:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.04016	A		13/02/2023 13:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.75467	A		13/02/2023 13:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.80127	A		13/02/2023 13:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.73137	A		13/02/2023 13:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.95861	A		13/02/2023 13:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.01364	A		13/02/2023 13:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.03999	A		13/02/2023 13:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.73641	A		13/02/2023 13:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.78648	A		13/02/2023 13:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.71849	A		13/02/2023 13:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.95817	A		13/02/2023 13:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.01498	A		13/02/2023 13:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.03827	A		13/02/2023 13:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.71968	A		13/02/2023 13:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.77264	A		13/02/2023 13:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.70079	A		13/02/2023 13:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.95692	A		13/02/2023 13:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.01474	A		13/02/2023 13:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.0387	A		13/02/2023 13:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.70525	A		13/02/2023 13:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.75387	A		13/02/2023 13:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.68084	A		13/02/2023 13:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.95199	A		13/02/2023 13:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.01351	A		13/02/2023 13:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.04036	A		13/02/2023 13:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.6851	A		13/02/2023 13:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.73822	A		13/02/2023 13:40	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.6635	A		13/02/2023 13:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.95073	A		13/02/2023 13:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.01353	A		13/02/2023 13:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.03981	A		13/02/2023 13:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.66613	A		13/02/2023 13:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.71873	A		13/02/2023 13:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.64298	A		13/02/2023 13:41	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.95095	A		13/02/2023 13:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.01285	A		13/02/2023 13:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.03952	A		13/02/2023 13:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.65082	A		13/02/2023 13:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.70385	A		13/02/2023 13:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.62406	A		13/02/2023 13:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.95132	A		13/02/2023 13:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.01235	A		13/02/2023 13:42	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.03935	A		13/02/2023 13:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.63081	A		13/02/2023 13:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
2	2	Absorbance wavelength 1	0.68236	A		13/02/2023 13:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
3	3	Absorbance wavelength 1	0.60391	A		13/02/2023 13:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
4	4	Absorbance wavelength 1	0.95208	A		13/02/2023 13:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
5	5	Absorbance wavelength 1	0.01361	A		13/02/2023 13:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
6	6	Absorbance wavelength 1	-0.03923	A		13/02/2023 13:43	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	30
1	1	Absorbance wavelength 1	0.97113	A		13/02/2023 14:05	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	1.07913	A		13/02/2023 14:05	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	1.02594	A		13/02/2023 14:05	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.04659	A		13/02/2023 14:05	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00403	A		13/02/2023 14:05	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04846	A		13/02/2023 14:05	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.98129	A		13/02/2023 14:05	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	1.06723	A		13/02/2023 14:06	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	1.00682	A		13/02/2023 14:06	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.05093	A		13/02/2023 14:06	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00414	A		13/02/2023 14:06	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.05027	A		13/02/2023 14:06	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.96662	A		13/02/2023 14:06	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	1.06041	A		13/02/2023 14:06	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.99925	A		13/02/2023 14:06	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.09141	A		13/02/2023 14:06	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00679	A		13/02/2023 14:07	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04922	A		13/02/2023 14:07	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.95566	A		13/02/2023 14:07	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	1.04829	A		13/02/2023 14:07	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.9854	A		13/02/2023 14:07	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.09575	A		13/02/2023 14:07	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00916	A		13/02/2023 14:07	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04552	A		13/02/2023 14:07	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.95251	A		13/02/2023 14:07	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	1.03789	A		13/02/2023 14:07	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.97873	A		13/02/2023 14:08	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.09163	A		13/02/2023 14:08	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00707	A		13/02/2023 14:08	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04762	A		13/02/2023 14:08	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.94237	A		13/02/2023 14:08	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	1.03226	A		13/02/2023 14:08	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.96858	A		13/02/2023 14:08	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.10275	A		13/02/2023 14:08	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.0119	A		13/02/2023 14:08	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04562	A		13/02/2023 14:08	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.93019	A		13/02/2023 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	1.01762	A		13/02/2023 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.95453	A		13/02/2023 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.09863	A		13/02/2023 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00595	A		13/02/2023 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04856	A		13/02/2023 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.91947	A		13/02/2023 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	1.00977	A		13/02/2023 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.94419	A		13/02/2023 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.10977	A		13/02/2023 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00803	A		13/02/2023 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04431	A		13/02/2023 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.91344	A		13/02/2023 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	1.00128	A		13/02/2023 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.93531	A		13/02/2023 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.09861	A		13/02/2023 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00611	A		13/02/2023 14:11	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04823	A		13/02/2023 14:11	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.90003	A		13/02/2023 14:11	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	0.99364	A		13/02/2023 14:11	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.92942	A		13/02/2023 14:11	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.1041	A		13/02/2023 14:11	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00791	A		13/02/2023 14:11	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04643	A		13/02/2023 14:11	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.89476	A		13/02/2023 14:12	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
