Sample index	Sample ID 1	Title	Result	Unit of Result	Data markings of Result	Creation time	Method name	T1+	Nominal value	T1-	Is excluded	Method type	Determination type	Overall result state	Comment	FISH_ID	TANK	MUSCLE_TYPE	TEMPERATURE		
6	6	Absorbance wavelength 1	0.02019	A		14/10/2023 14:34:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
1	1	Absorbance wavelength 1	0.28427	A		14/10/2023 14:34:24 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
2	2	Absorbance wavelength 1	0.28906	A		14/10/2023 14:34:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
3	3	Absorbance wavelength 1	0.31243	A		14/10/2023 14:34:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
4	4	Absorbance wavelength 1	0.07098	A		14/10/2023 14:34:44 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
5	5	Absorbance wavelength 1	0.01043	A		14/10/2023 14:34:51 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
6	6	Absorbance wavelength 1	0.02015	A		14/10/2023 14:34:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
1	1	Absorbance wavelength 1	0.29854	A		14/10/2023 14:35:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
2	2	Absorbance wavelength 1	0.31088	A		14/10/2023 14:35:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
3	3	Absorbance wavelength 1	0.34603	A		14/10/2023 14:35:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
4	4	Absorbance wavelength 1	0.07107	A		14/10/2023 14:35:22 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
5	5	Absorbance wavelength 1	0.00813	A		14/10/2023 14:35:29 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
6	6	Absorbance wavelength 1	0.01842	A		14/10/2023 14:35:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
1	1	Absorbance wavelength 1	0.3075	A		14/10/2023 14:35:43 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
2	2	Absorbance wavelength 1	0.30261	A		14/10/2023 14:35:51 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
3	3	Absorbance wavelength 1	0.32197	A		14/10/2023 14:35:57 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
4	4	Absorbance wavelength 1	0.06911	A		14/10/2023 14:36:04 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
5	5	Absorbance wavelength 1	0.00758	A		14/10/2023 14:36:11 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
6	6	Absorbance wavelength 1	0.01768	A		14/10/2023 14:36:16 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	50		
1	1	Absorbance wavelength 1	0.12132	A		14/10/2023 14:49:09 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.10711	A		14/10/2023 14:49:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.11279	A		14/10/2023 14:49:24 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.0573	A		14/10/2023 14:49:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01225	A		14/10/2023 14:49:38 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01409	A		14/10/2023 14:49:45 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.13904	A		14/10/2023 14:49:52 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.11014	A		14/10/2023 14:49:58 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.10681	A		14/10/2023 14:50:05 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.05875	A		14/10/2023 14:50:12 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01353	A		14/10/2023 14:50:19 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.0132	A		14/10/2023 14:50:25 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.09727	A		14/10/2023 14:50:32 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.12225	A		14/10/2023 14:50:40 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.11442	A		14/10/2023 14:50:47 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.05997	A		14/10/2023 14:50:53 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01422	A		14/10/2023 14:51:01 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01358	A		14/10/2023 14:51:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.13865	A		14/10/2023 14:51:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.14161	A		14/10/2023 14:51:20 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.11332	A		14/10/2023 14:51:27 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06289	A		14/10/2023 14:51:32 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01564	A		14/10/2023 14:51:39 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.0153	A		14/10/2023 14:51:45 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.16338	A		14/10/2023 14:51:52 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.14635	A		14/10/2023 14:51:59 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.12374	A		14/10/2023 14:52:06 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06107	A		14/10/2023 14:52:14 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01483	A		14/10/2023 14:52:21 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01481	A		14/10/2023 14:52:27 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.1231	A		14/10/2023 14:52:35 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.15218	A		14/10/2023 14:52:42 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.15197	A		14/10/2023 14:52:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06197	A		14/10/2023 14:52:54 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01564	A		14/10/2023 14:53:01 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.0154	A		14/10/2023 14:53:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.15533	A		14/10/2023 14:53:16 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.15908	A		14/10/2023 14:53:23 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.1457	A		14/10/2023 14:53:29 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06288	A		14/10/2023 14:53:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01586	A		14/10/2023 14:53:43 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01527	A		14/10/2023 14:53:51 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.14631	A		14/10/2023 14:53:58 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.17008	A		14/10/2023 14:54:05 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.14381	A		14/10/2023 14:54:12 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06334	A		14/10/2023 14:54:19 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01595	A		14/10/2023 14:54:26 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01499	A		14/10/2023 14:54:33 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.14594	A		14/10/2023 14:54:40 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.17682	A		14/10/2023 14:54:47 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.14716	A		14/10/2023 14:54:54 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.0634	A		14/10/2023 14:55:01 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.016	A		14/10/2023 14:55:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01496	A		14/10/2023 14:55:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.16743	A		14/10/2023 14:55:22 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.18217	A		14/10/2023 14:55:29 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.15496	A		14/10/2023 14:55:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06321	A		14/10/2023 14:55:44 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01628	A		14/10/2023 14:55:51 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01568	A		14/10/2023 14:55:58 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.14374	A		14/10/2023 14:56:05 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.19913	A		14/10/2023 14:56:10 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.17007	A		14/10/2023 14:56:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06366	A		14/10/2023 14:56:24 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01663	A		14/10/2023 14:56:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01597	A		14/10/2023 14:56:38 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.17401	A		14/10/2023 14:56:45 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.19591	A		14/10/2023 14:56:51 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.20329	A		14/10/2023 14:56:57 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06391	A		14/10/2023 14:57:05 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01637	A		14/10/2023 14:57:11 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01612	A		14/10/2023 14:57:18 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.17422	A		14/10/2023 14:57:25 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.21342	A		14/10/2023 14:57:32 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.16826	A		14/10/2023 14:57:38 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.0644	A		14/10/2023 14:57:45 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01838	A		14/10/2023 14:57:52 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01641	A		14/10/2023 14:57:57 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.18008	A		14/10/2023 14:58:04 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.22151	A		14/10/2023 14:58:12 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.19376	A		14/10/2023 14:58:18 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06404	A		14/10/2023 14:58:25 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01673	A		14/10/2023 14:58:32 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01571	A		14/10/2023 14:58:39 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.21086	A		14/10/2023 14:58:46 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.23651	A		14/10/2023 14:58:53 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.19047	A		14/10/2023 14:59:00 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06303	A		14/10/2023 14:59:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01638	A		14/10/2023 14:59:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01596	A		14/10/2023 14:59:21 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.20382	A		14/10/2023 14:59:29 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.23634	A		14/10/2023 14:59:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.21673	A		14/10/2023 14:59:43 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06464	A		14/10/2023 14:59:48 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01649	A		14/10/2023 14:59:55 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01522	A		14/10/2023 15:00:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.19411	A		14/10/2023 15:00:10 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.23872	A		14/10/2023 15:00:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.21372	A		14/10/2023 15:00:24 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06366	A		14/10/2023 15:00:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.0165	A		14/10/2023 15:00:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.0157	A		14/10/2023 15:00:45 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.21732	A		14/10/2023 15:00:52 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.23408	A		14/10/2023 15:00:59 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.20859	A		14/10/2023 15:01:06 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06354	A		14/10/2023 15:01:13 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01586	A		14/10/2023 15:01:20 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01658	A		14/10/2023 15:01:25 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.22062	A		14/10/2023 15:01:32 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.24315	A		14/10/2023 15:01:39 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.25503	A		14/10/2023 15:01:46 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06334	A		14/10/2023 15:01:53 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.016	A		14/10/2023 15:02:00 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01564	A		14/10/2023 15:02:07 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.23854	A		14/10/2023 15:02:14 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
2	2	Absorbance wavelength 1	0.25829	A		14/10/2023 15:02:22 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
3	3	Absorbance wavelength 1	0.22727	A		14/10/2023 15:02:29 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
4	4	Absorbance wavelength 1	0.06396	A		14/10/2023 15:02:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
5	5	Absorbance wavelength 1	0.01632	A		14/10/2023 15:02:43 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
6	6	Absorbance wavelength 1	0.01538	A		14/10/2023 15:02:50 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	40		
1	1	Absorbance wavelength 1	0.10531	A		14/10/2023 15:11:45 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.11297	A		14/10/2023 15:11:52 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
